Sentence_ID,Sentence_Text,Project_Simple_Tags,Project_Simple_Time,Project_CustomBERT_Tags,Project_CustomBERT_Time,Extra_Stanza_Tags,Extra_Stanza_Time,Extra_Zeyrek_Tags,Extra_Zeyrek_Time
10,"Kara kızın kısa kayışını kasışına kızmayışına şaşmamışsın da, kuru kazın kızıp kayısı kazışına şaşmış kalmışsın.",Kara/NOUN | kızın/NOUN | kısa/NOUN | kayışını/NOUN | kasışına/NOUN | kızmayışına/NOUN | şaşmamışsın/NOUN | da/NOUN | kuru/NOUN | kazın/NOUN | kızıp/NOUN | kayısı/NOUN | kazışına/NOUN | şaşmış/VERB | kalmışsın/NOUN,0.00017309188842773438,"Kara/SIFAT-ADJECTIVE | kızın/AD-NOUN | kısa/SIFAT-ADJECTIVE | kayışını/AD-NOUN | kasışına/FİİL-VERB | kızmayışına/FİİL-VERB | şaşmamışsın/FİİL-VERB | da/BAĞLAÇ-CONJ | ,/NOKTALAMA-PUNCTUATION | kuru/SIFAT-ADJECTIVE | kazın/AD-NOUN | kızıp/FİİL-VERB | kayısı/AD-NOUN | kazışına/AD-NOUN | şaşmış/FİİL-VERB | kalmışsın/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.06870770454406738,"Kara/ADJ | kızın/ADJ | kısa/ADJ | kayışını/NOUN | kasışına/NOUN | kızmayışına/VERB | şaşmamışsın/VERB | da/CCONJ | ,/PUNCT | kuru/ADJ | kazın/NOUN | kızıp/VERB | kayısı/NOUN | kazışına/NOUN | şaşmış/VERB | kalmışsın/VERB | ./PUNCT",0.12351036071777344,"Parse(word='Kara', lemma='kara', pos='Adj', morphemes=['Adj'], formatted='[kara:Adj] kara:Adj')/ERROR | Parse(word='kızın', lemma='kızmak', pos='Verb', morphemes=['Verb', 'Imp', 'A2pl'], formatted='[kızmak:Verb] kız:Verb+Imp+ın:A2pl')/ERROR | Parse(word='kısa', lemma='kısa', pos='Adv', morphemes=['Adv'], formatted='[kısa:Adv] kısa:Adv')/ERROR | Parse(word='kayışını', lemma='kayış', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg', 'Acc'], formatted='[kayış:Noun] kayış:Noun+A3sg+ın:P2sg+ı:Acc')/ERROR | Parse(word='kasışına', lemma='kasmak', pos='Noun', morphemes=['Verb', 'Inf3', 'Noun', 'A3sg', 'P2sg', 'Dat'], formatted='[kasmak:Verb] kas:Verb|ış:Inf3→Noun+A3sg+ın:P2sg+a:Dat')/ERROR | Parse(word='kızmayışına', lemma='kızmak', pos='Noun', morphemes=['Verb', 'Neg', 'Inf3', 'Noun', 'A3sg', 'P2sg', 'Dat'], formatted='[kızmak:Verb] kız:Verb+ma:Neg|yış:Inf3→Noun+A3sg+ın:P2sg+a:Dat')/ERROR | Parse(word='şaşmamışsın', lemma='şaşmak', pos='Verb', morphemes=['Verb', 'Neg', 'Narr', 'A2sg'], formatted='[şaşmak:Verb] şaş:Verb+ma:Neg+mış:Narr+sın:A2sg')/ERROR | Parse(word='da', lemma='da', pos='Conj', morphemes=['Conj'], formatted='[da:Conj] da:Conj')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='kuru', lemma='kuru', pos='Adj', morphemes=['Adj'], formatted='[kuru:Adj] kuru:Adj')/ERROR | Parse(word='kazın', lemma='kazmak', pos='Verb', morphemes=['Verb', 'Imp', 'A2pl'], formatted='[kazmak:Verb] kaz:Verb+Imp+ın:A2pl')/ERROR | Parse(word='kızıp', lemma='kızmak', pos='Adv', morphemes=['Verb', 'AfterDoingSo', 'Adv'], formatted='[kızmak:Verb] kız:Verb|ıp:AfterDoingSo→Adv')/ERROR | Parse(word='kayısı', lemma='Kayı', pos='Noun', morphemes=['Noun', 'A3sg', 'P3sg'], formatted='[Kayı:Noun,Prop] kayı:Noun+A3sg+sı:P3sg')/ERROR | Parse(word='kazışına', lemma='kazmak', pos='Noun', morphemes=['Verb', 'Inf3', 'Noun', 'A3sg', 'P2sg', 'Dat'], formatted='[kazmak:Verb] kaz:Verb|ış:Inf3→Noun+A3sg+ın:P2sg+a:Dat')/ERROR | Parse(word='şaşmış', lemma='şaşmak', pos='Adj', morphemes=['Verb', 'NarrPart', 'Adj'], formatted='[şaşmak:Verb] şaş:Verb|mış:NarrPart→Adj')/ERROR | Parse(word='kalmışsın', lemma='kalmak', pos='Verb', morphemes=['Verb', 'Narr', 'A2sg'], formatted='[kalmak:Verb] kal:Verb+mış:Narr+sın:A2sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.03294086456298828
11,Hızlı araba yolda hızlı gidiyordu.,Hızlı/NOUN | araba/NOUN | yolda/NOUN | hızlı/NOUN | gidiyordu/VERB,9.322166442871094e-05,Hızlı/SIFAT-ADJECTIVE | araba/AD-NOUN | yolda/AD-NOUN | hızlı/BELİRTEÇ-ADVERB | gidiyordu/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.0366208553314209,Hızlı/ADJ | araba/NOUN | yolda/NOUN | hızlı/ADJ | gidiyordu/VERB | ./PUNCT,0.04744911193847656,"Parse(word='Hızlı', lemma='hızlı', pos='Adj', morphemes=['Adj'], formatted='[hızlı:Adj] hızlı:Adj')/ERROR | Parse(word='araba', lemma='araba', pos='Adj', morphemes=['Adj'], formatted='[araba:Adj] araba:Adj')/ERROR | Parse(word='yolda', lemma='yol', pos='Noun', morphemes=['Noun', 'A3sg', 'Loc'], formatted='[yol:Noun] yol:Noun+A3sg+da:Loc')/ERROR | Parse(word='hızlı', lemma='hızlı', pos='Adj', morphemes=['Adj'], formatted='[hızlı:Adj] hızlı:Adj')/ERROR | Parse(word='gidiyordu', lemma='gitmek', pos='Verb', morphemes=['Verb', 'Prog1', 'Past', 'A3sg'], formatted='[gitmek:Verb] gid:Verb+iyor:Prog1+du:Past+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.008461713790893555
12,Güzel konuşan insan güzel düşünür.,Güzel/NOUN | konuşan/NOUN | insan/NOUN | güzel/NOUN | düşünür/NOUN,8.392333984375e-05,Güzel/BELİRTEÇ-ADVERB | konuşan/SIFAT-ADJECTIVE | insan/AD-NOUN | güzel/BELİRTEÇ-ADVERB | düşünür/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.03738522529602051,Güzel/ADJ | konuşan/VERB | insan/NOUN | güzel/ADJ | düşünür/VERB | ./PUNCT,0.04858732223510742,"Parse(word='Güzel', lemma='güzel', pos='Adj', morphemes=['Adj'], formatted='[güzel:Adj] güzel:Adj')/ERROR | Parse(word='konuşan', lemma='konuşmak', pos='Adj', morphemes=['Verb', 'PresPart', 'Adj'], formatted='[konuşmak:Verb] konuş:Verb|an:PresPart→Adj')/ERROR | Parse(word='insan', lemma='insan', pos='Adj', morphemes=['Adj'], formatted='[insan:Adj] insan:Adj')/ERROR | Parse(word='güzel', lemma='güzel', pos='Adj', morphemes=['Adj'], formatted='[güzel:Adj] güzel:Adj')/ERROR | Parse(word='düşünür', lemma='düşünmek', pos='Verb', morphemes=['Verb', 'Aor', 'A3sg'], formatted='[düşünmek:Verb] düşün:Verb+ür:Aor+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.0101165771484375
13,Doğru insanla doğru zamanda karşılaşmak zordur.,Doğru/NOUN | insanla/NOUN | doğru/NOUN | zamanda/NOUN | karşılaşmak/VERB | zordur/NOUN,0.00010538101196289062,Doğru/SIFAT-ADJECTIVE | insanla/AD-NOUN | doğru/SIFAT-ADJECTIVE | zamanda/AD-NOUN | karşılaşmak/FİİL-VERB | zordur/SIFAT-ADJECTIVE | ./NOKTALAMA-PUNCTUATION,0.04006624221801758,Doğru/ADJ | insanla/NOUN | doğru/ADJ | zamanda/NOUN | karşılaşmak/VERB | zor/ADJ | dur/AUX | ./PUNCT,0.06402015686035156,"Parse(word='Doğru', lemma='doğru', pos='Adj', morphemes=['Adj'], formatted='[doğru:Adj] doğru:Adj')/ERROR | Parse(word='insanla', lemma='İnsa', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg', 'Ins'], formatted='[İnsa:Noun,Prop] insa:Noun+A3sg+n:P2sg+la:Ins')/ERROR | Parse(word='doğru', lemma='doğru', pos='Adj', morphemes=['Adj'], formatted='[doğru:Adj] doğru:Adj')/ERROR | Parse(word='zamanda', lemma='zaman', pos='Noun', morphemes=['Noun', 'A3sg', 'Loc'], formatted='[zaman:Noun,Time] zaman:Noun+A3sg+da:Loc')/ERROR | Parse(word='karşılaşmak', lemma='karşı', pos='Noun', morphemes=['Adj', 'Become', 'Verb', 'Inf1', 'Noun', 'A3sg'], formatted='[karşı:Adj] karşı:Adj|laş:Become→Verb|mak:Inf1→Noun+A3sg')/ERROR | Parse(word='zordur', lemma='zor', pos='Verb', morphemes=['Adj', 'Zero', 'Verb', 'Pres', 'A3sg', 'Cop'], formatted='[zor:Adj] zor:Adj|Zero→Verb+Pres+A3sg+dur:Cop')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.014447689056396484
14,Tahtayı doğru kessen iyi olurdu.,Tahtayı/NOUN | doğru/NOUN | kessen/NOUN | iyi/NOUN | olurdu/VERB,6.818771362304688e-05,Tahtayı/AD-NOUN | doğru/BELİRTEÇ-ADVERB | kessen/FİİL-VERB | iyi/SIFAT-ADJECTIVE | olurdu/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.04505515098571777,Tahtayı/NOUN | doğru/ADJ | kessen/VERB | iyi/ADJ | olurdu/VERB | ./PUNCT,0.045732975006103516,"Parse(word='Tahtayı', lemma='tahta', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[tahta:Noun] tahta:Noun+A3sg+yı:Acc')/ERROR | Parse(word='doğru', lemma='doğru', pos='Adj', morphemes=['Adj'], formatted='[doğru:Adj] doğru:Adj')/ERROR | Parse(word='kessen', lemma='kesmek', pos='Verb', morphemes=['Verb', 'Desr', 'A2sg'], formatted='[kesmek:Verb] kes:Verb+se:Desr+n:A2sg')/ERROR | Parse(word='iyi', lemma='iyi', pos='Adv', morphemes=['Adv'], formatted='[iyi:Adv] iyi:Adv')/ERROR | Parse(word='olurdu', lemma='olmak', pos='Verb', morphemes=['Verb', 'Aor', 'Past', 'A3sg'], formatted='[olmak:Verb] ol:Verb+ur:Aor+du:Past+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.00997161865234375
15,"Yalnız adam, evde yalnız yaşıyordu.",Yalnız/NOUN | adam/NOUN | evde/NOUN | yalnız/NOUN | yaşıyordu/VERB,7.414817810058594e-05,"Yalnız/SIFAT-ADJECTIVE | adam/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | evde/AD-NOUN | yalnız/BELİRTEÇ-ADVERB | yaşıyordu/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.04064822196960449,"Yalnız/ADV | adam/NOUN | ,/PUNCT | evde/NOUN | yalnız/ADV | yaşıyordu/VERB | ./PUNCT",0.05120587348937988,"Parse(word='Yalnız', lemma='yalnız', pos='Adv', morphemes=['Adv'], formatted='[yalnız:Adv] yalnız:Adv')/ERROR | Parse(word='adam', lemma='ada', pos='Noun', morphemes=['Noun', 'A3sg', 'P1sg'], formatted='[ada:Noun] ada:Noun+A3sg+m:P1sg')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='evde', lemma='ev', pos='Noun', morphemes=['Noun', 'A3sg', 'Loc'], formatted='[ev:Noun] ev:Noun+A3sg+de:Loc')/ERROR | Parse(word='yalnız', lemma='yalnız', pos='Adv', morphemes=['Adv'], formatted='[yalnız:Adv] yalnız:Adv')/ERROR | Parse(word='yaşıyordu', lemma='yaşamak', pos='Verb', morphemes=['Verb', 'Prog1', 'Past', 'A3sg'], formatted='[yaşamak:Verb] yaş:Verb+ıyor:Prog1+du:Past+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.0069692134857177734
16,"Genç, yaşlılara yer verdi.",Genç/NOUN | yaşlılara/NOUN | yer/NOUN | verdi/VERB,6.723403930664062e-05,"Genç/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | yaşlılara/AD-NOUN | yer/AD-NOUN | verdi/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.03681302070617676,"Genç/ADJ | ,/PUNCT | yaşlılara/ADJ | yer/NOUN | verdi/VERB | ./PUNCT",0.03836536407470703,"Parse(word='Genç', lemma='genç', pos='Adj', morphemes=['Adj'], formatted='[genç:Adj] genç:Adj')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='yaşlılara', lemma='yaş', pos='Noun', morphemes=['Noun', 'A3sg', 'With', 'Adj', 'Zero', 'Noun', 'A3pl', 'Dat'], formatted='[yaş:Noun] yaş:Noun+A3sg|lı:With→Adj|Zero→Noun+lar:A3pl+a:Dat')/ERROR | Parse(word='yer', lemma='yemek', pos='Verb', morphemes=['Verb', 'Aor', 'A3sg'], formatted='[yemek:Verb] ye:Verb+r:Aor+A3sg')/ERROR | Parse(word='verdi', lemma='vermek', pos='Verb', morphemes=['Verb', 'Past', 'A3sg'], formatted='[vermek:Verb] ver:Verb+di:Past+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.008069038391113281
17,Hasta çocuk hasta yatağında yatıyor.,Hasta/NOUN | çocuk/NOUN | hasta/NOUN | yatağında/NOUN | yatıyor/VERB,9.107589721679688e-05,Hasta/SIFAT-ADJECTIVE | çocuk/AD-NOUN | hasta/SIFAT-ADJECTIVE | yatağında/AD-NOUN | yatıyor/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.036562442779541016,Hasta/NOUN | çocuk/NOUN | hasta/ADJ | yatağında/NOUN | yatıyor/VERB | ./PUNCT,0.04765582084655762,"Parse(word='Hasta', lemma='hasta', pos='Adj', morphemes=['Adj'], formatted='[hasta:Adj] hasta:Adj')/ERROR | Parse(word='çocuk', lemma='çocuk', pos='Adj', morphemes=['Adj'], formatted='[çocuk:Adj] çocuk:Adj')/ERROR | Parse(word='hasta', lemma='hasta', pos='Adj', morphemes=['Adj'], formatted='[hasta:Adj] hasta:Adj')/ERROR | Parse(word='yatağında', lemma='yatak', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg', 'Loc'], formatted='[yatak:Noun] yatağ:Noun+A3sg+ın:P2sg+da:Loc')/ERROR | Parse(word='yatıyor', lemma='yatmak', pos='Verb', morphemes=['Verb', 'Prog1', 'A3sg'], formatted='[yatmak:Verb] yat:Verb+ıyor:Prog1+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.006748199462890625
18,"Gidiyorum gündüz gece, bilmiyorum ne haldeyim.",Gidiyorum/NOUN | gündüz/NOUN | gece/NOUN | bilmiyorum/NOUN | ne/NOUN | haldeyim/NOUN,7.05718994140625e-05,"Gidiyorum/FİİL-VERB | gündüz/BELİRTEÇ-ADVERB | gece/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | bilmiyorum/FİİL-VERB | ne/SORU-QUESTION | haldeyim/AD-NOUN | ./NOKTALAMA-PUNCTUATION",0.0418241024017334,"Gidiyorum/VERB | gündüz/NOUN | gece/NOUN | ,/PUNCT | bilmiyorum/VERB | ne/PRON | halde/NOUN | yim/AUX | ./PUNCT",0.06854462623596191,"Parse(word='Gidiyorum', lemma='gitmek', pos='Verb', morphemes=['Verb', 'Prog1', 'A1sg'], formatted='[gitmek:Verb] gid:Verb+iyor:Prog1+um:A1sg')/ERROR | Parse(word='gündüz', lemma='gündüz', pos='Adv', morphemes=['Adv'], formatted='[gündüz:Adv] gündüz:Adv')/ERROR | Parse(word='gece', lemma='gece', pos='Adv', morphemes=['Adv'], formatted='[gece:Adv] gece:Adv')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='bilmiyorum', lemma='bilmek', pos='Verb', morphemes=['Verb', 'Neg', 'Prog1', 'A1sg'], formatted='[bilmek:Verb] bil:Verb+m:Neg+iyor:Prog1+um:A1sg')/ERROR | Parse(word='ne', lemma='ne', pos='Interj', morphemes=['Interj'], formatted='[ne:Interj] ne:Interj')/ERROR | Parse(word='haldeyim', lemma='hâl', pos='Verb', morphemes=['Noun', 'A3sg', 'Loc', 'Zero', 'Verb', 'Pres', 'A1sg'], formatted='[hâl:Noun] hal:Noun+A3sg+de:Loc|Zero→Verb+Pres+yim:A1sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.008468866348266602
19,"Sakla samanı, gelir zamanı.",Sakla/NOUN | samanı/NOUN | gelir/NOUN | zamanı/NOUN,9.369850158691406e-05,"Sakla/FİİL-VERB | samanı/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | gelir/FİİL-VERB | zamanı/AD-NOUN | ./NOKTALAMA-PUNCTUATION",0.043633222579956055,"Sakla/NOUN | samanı/NOUN | ,/PUNCT | gelir/NOUN | zamanı/NOUN | ./PUNCT",0.0402073860168457,"Parse(word='Sakla', lemma='saklamak', pos='Verb', morphemes=['Verb', 'Imp', 'A2sg'], formatted='[saklamak:Verb] sakla:Verb+Imp+A2sg')/ERROR | Parse(word='samanı', lemma='saman', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[saman:Noun] saman:Noun+A3sg+ı:Acc')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='gelir', lemma='gelir', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[gelir:Noun] gelir:Noun+A3sg')/ERROR | Parse(word='zamanı', lemma='zaman', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[zaman:Noun,Time] zaman:Noun+A3sg+ı:Acc')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.006654024124145508
20,Ağır ağır çıkacaksın bu merdivenlerden.,Ağır/NOUN | ağır/NOUN | çıkacaksın/NOUN | bu/PRON | merdivenlerden/NOUN,8.177757263183594e-05,Ağır/BELİRTEÇ-ADVERB | ağır/BELİRTEÇ-ADVERB | çıkacaksın/FİİL-VERB | bu/BELİRLEYİCİ-DET | merdivenlerden/AD-NOUN | ./NOKTALAMA-PUNCTUATION,0.04224753379821777,Ağır/ADJ | ağır/ADJ | çıkacaksın/VERB | bu/DET | merdivenlerden/NOUN | ./PUNCT,0.051303863525390625,"Parse(word='Ağır', lemma='ağır', pos='Adv', morphemes=['Adv'], formatted='[ağır:Adv] ağır:Adv')/ERROR | Parse(word='ağır', lemma='ağır', pos='Adv', morphemes=['Adv'], formatted='[ağır:Adv] ağır:Adv')/ERROR | Parse(word='çıkacaksın', lemma='çıkmak', pos='Verb', morphemes=['Verb', 'Fut', 'A2sg'], formatted='[çıkmak:Verb] çık:Verb+acak:Fut+sın:A2sg')/ERROR | Parse(word='bu', lemma='bu', pos='Det', morphemes=['Det'], formatted='[bu:Det] bu:Det')/ERROR | Parse(word='merdivenlerden', lemma='merdiven', pos='Noun', morphemes=['Noun', 'A3pl', 'Abl'], formatted='[merdiven:Noun] merdiven:Noun+ler:A3pl+den:Abl')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.008440971374511719
21,Görmedim ömrümde böyle bir rezalet.,Görmedim/NOUN | ömrümde/NOUN | böyle/NOUN | bir/NUM | rezalet/NOUN,7.05718994140625e-05,Görmedim/FİİL-VERB | ömrümde/AD-NOUN | böyle/BELİRLEYİCİ-DET | bir/BELİRLEYİCİ-DET | rezalet/AD-NOUN | ./NOKTALAMA-PUNCTUATION,0.04128098487854004,Görmedim/VERB | ömrümde/NOUN | böyle/ADJ | bir/DET | rezalet/NOUN | ./PUNCT,0.04576611518859863,"Parse(word='Görmedim', lemma='görmek', pos='Verb', morphemes=['Verb', 'Neg', 'Past', 'A1sg'], formatted='[görmek:Verb] gör:Verb+me:Neg+di:Past+m:A1sg')/ERROR | Parse(word='ömrümde', lemma='ömür', pos='Noun', morphemes=['Noun', 'A3sg', 'P1sg', 'Loc'], formatted='[ömür:Noun] ömr:Noun+A3sg+üm:P1sg+de:Loc')/ERROR | Parse(word='böyle', lemma='böyle', pos='Adj', morphemes=['Adj'], formatted='[böyle:Adj] böyle:Adj')/ERROR | Parse(word='bir', lemma='bir', pos='Adj', morphemes=['Adj'], formatted='[bir:Adj] bir:Adj')/ERROR | Parse(word='rezalet', lemma='rezalet', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[rezalet:Noun] rezalet:Noun+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.005222320556640625
22,Severim fırtınalı havalarda denizi izlemeyi.,Severim/NOUN | fırtınalı/NOUN | havalarda/NOUN | denizi/NOUN | izlemeyi/NOUN,9.274482727050781e-05,Severim/FİİL-VERB | fırtınalı/SIFAT-ADJECTIVE | havalarda/AD-NOUN | denizi/AD-NOUN | izlemeyi/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.041623830795288086,Severim/VERB | fırtınalı/ADJ | havalarda/NOUN | denizi/NOUN | izlemeyi/VERB | ./PUNCT,0.06629824638366699,"Parse(word='Severim', lemma='sevmek', pos='Verb', morphemes=['Verb', 'Aor', 'A1sg'], formatted='[sevmek:Verb] sev:Verb+er:Aor+im:A1sg')/ERROR | Parse(word='fırtınalı', lemma='fırtına', pos='Adj', morphemes=['Noun', 'A3sg', 'With', 'Adj'], formatted='[fırtına:Noun] fırtına:Noun+A3sg|lı:With→Adj')/ERROR | Parse(word='havalarda', lemma='hava', pos='Noun', morphemes=['Noun', 'A3pl', 'Loc'], formatted='[hava:Noun] hava:Noun+lar:A3pl+da:Loc')/ERROR | Parse(word='denizi', lemma='de', pos='Noun', morphemes=['Noun', 'A3sg', 'P2pl', 'Acc'], formatted='[de:Noun] de:Noun+A3sg+niz:P2pl+i:Acc')/ERROR | Parse(word='izlemeyi', lemma='izlemek', pos='Noun', morphemes=['Verb', 'Inf2', 'Noun', 'A3sg', 'Acc'], formatted='[izlemek:Verb] izle:Verb|me:Inf2→Noun+A3sg+yi:Acc')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.01481485366821289
23,Anlatamıyorum derdimi kimselere.,Anlatamıyorum/NOUN | derdimi/NOUN | kimselere/NOUN,0.00011396408081054688,Anlatamıyorum/FİİL-VERB | derdimi/AD-NOUN | kimselere/ADIL-PRONOUN | ./NOKTALAMA-PUNCTUATION,0.04612398147583008,Anlatamıyorum/VERB | derdimi/NOUN | kimselere/NOUN | ./PUNCT,0.05733942985534668,"Parse(word='Anlatamıyorum', lemma='anlatmak', pos='Verb', morphemes=['Verb', 'Unable', 'Prog1', 'A1sg'], formatted='[anlatmak:Verb] anlat:Verb+am:Unable+ıyor:Prog1+um:A1sg')/ERROR | Parse(word='derdimi', lemma='dert', pos='Noun', morphemes=['Noun', 'A3sg', 'P1sg', 'Acc'], formatted='[dert:Noun] derd:Noun+A3sg+im:P1sg+i:Acc')/ERROR | Parse(word='kimselere', lemma='kimse', pos='Pron', morphemes=['Pron', 'A3pl', 'Dat'], formatted='[kimse:Pron,Quant] kimse:Pron+ler:A3pl+e:Dat')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.0073969364166259766
24,Çekoslovakyalılaştıramadıklarımızdan mısınız?,çekoslovakyalılaştıramadıklarımızdan/NOUN | mısınız/NOUN,5.245208740234375e-05,Çekoslovakyalılaştıramadıklarımızdan/AD-NOUN | mısınız/SORU-QUESTION | ?/NOKTALAMA-PUNCTUATION,0.10944366455078125,Çekoslovakyalılaştıramadıklarımızdan/NOUN | mısınız/AUX | ?/PUNCT,0.06912541389465332,"Parse(word='Çekoslovakyalılaştıramadıklarımızdan', lemma='Çekoslovakyalı', pos='Noun', morphemes=['Noun', 'A3sg', 'Become', 'Verb', 'Caus', 'Verb', 'Unable', 'PastPart', 'Noun', 'A3pl', 'P1pl', 'Abl'], formatted='[Çekoslovakyalı:Noun,Prop] çekoslovakyalı:Noun+A3sg|laş:Become→Verb|tır:Caus→Verb+ama:Unable|dık:PastPart→Noun+lar:A3pl+ımız:P1pl+dan:Abl')/ERROR | Parse(word='mısınız', lemma='mı', pos='Ques', morphemes=['Ques', 'Pres', 'A2pl'], formatted='[mı:Ques] mı:Ques+Pres+sınız:A2pl')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.013849496841430664
25,Muvaffakiyetsizleştiricileştiriveremeyebileceklerimizdenmişsinizcesine.,Muvaffakiyetsizleştiricileştiriveremeyebileceklerimizdenmişsinizcesine/NOUN,8.0108642578125e-05,Muvaffakiyetsizleştiricileştiriveremeyebileceklerimizdenmişsinizcesine/SIFAT-ADJECTIVE | ./NOKTALAMA-PUNCTUATION,0.056818485260009766,Muvaffakiyetsizleştiricileştiriveremeyebileceklerimizdenmişsinizcesine/NOUN | ./PUNCT,0.0755922794342041,"Parse(word='Muvaffakiyetsizleştiricileştiriveremeyebileceklerimizdenmişsinizcesine', lemma='Unk', pos='Unk', morphemes='Unk', formatted='Unk')/ERROR",0.005082130432128906
26,Evdeki hesap çarşıya uymaz.,Evdeki/NOUN | hesap/NOUN | çarşıya/NOUN | uymaz/NOUN,5.817413330078125e-05,Evdeki/AD-NOUN | hesap/AD-NOUN | çarşıya/AD-NOUN | uymaz/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.04427170753479004,Evde/NOUN | ki/ADP | hesap/NOUN | çarşıya/NOUN | uymaz/VERB | ./PUNCT,0.052258968353271484,"Parse(word='Evdeki', lemma='ev', pos='Adj', morphemes=['Noun', 'A3sg', 'Loc', 'Rel', 'Adj'], formatted='[ev:Noun] ev:Noun+A3sg+de:Loc|ki:Rel→Adj')/ERROR | Parse(word='hesap', lemma='hesap', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[hesap:Noun] hesap:Noun+A3sg')/ERROR | Parse(word='çarşıya', lemma='çarşı', pos='Noun', morphemes=['Noun', 'A3sg', 'Dat'], formatted='[çarşı:Noun] çarşı:Noun+A3sg+ya:Dat')/ERROR | Parse(word='uymaz', lemma='uymaz', pos='Adj', morphemes=['Adj'], formatted='[uymaz:Adj] uymaz:Adj')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.004666805267333984
